ACCESSION_NUMBER	DERIV_TRANS_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_DATE	TRANS_DATE_FN	DEEMED_EXECUTION_DATE	DEEMED_EXECUTION_DATE_FN	TRANS_FORM_TYPE	TRANS_CODE	EQUITY_SWAP_INVOLVED	EQUITY_SWAP_TRANS_CD_FN	TRANS_TIMELINESS	TRANS_TIMELINESS_FN	TRANS_SHARES	TRANS_SHARES_FN	TRANS_TOTAL_VALUE	TRANS_TOTAL_VALUE_FN	TRANS_PRICEPERSHARE	TRANS_PRICEPERSHARE_FN	TRANS_ACQUIRED_DISP_CD	TRANS_ACQUIRED_DISP_CD_FN	EXCERCISE_DATE	EXCERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001193125-25-270153	3324326	Stock Option		1291.97		04-NOV-2025				4	A	false				518.0				0.0		A			F1	04-NOV-2035		Common Stock		518.0				518.0				D			
0000947871-25-000959	3324325	TPG Partner Holdings, L.P. Units			F2	04-NOV-2025				4	A	0	F1			5003.0				0.0		A			F2		F2	Class A Common Stock	F2	5003.0				11532039.0				I		By Personal Investment Vehicles	F3, F4
0001205903-25-000005	3324327	Non-Qualified Stock Option		47.89		05-NOV-2025				4	M	0				18000.0				0.0		D			F4	20-MAY-2026		Common Stock		18000.0				0.0				D			
0001193125-25-270140	3324280	Stock Option		1291.97		04-NOV-2025				4	A	false				518.0				0.0		A			F1	04-NOV-2035		Common Stock		518.0				518.0				D			
0001193125-25-270133	3324169	Stock Option		1291.97		04-NOV-2025				4	A	false				518.0				0.0		A			F1	04-NOV-2035		Common Stock		518.0				518.0				D			
0001873304-25-000002	3324375	5% Convertible Senior Notes due 2031			F2, F3	04-NOV-2025				4	P	0						10000000.0		10000000.0		A		04-MAY-2026	F2, F3	15-FEB-2031		Common Stock				10000000.0	F2, F3			10000000.0		D			
0001193125-25-270107	3324200	Stock Option		1291.97		04-NOV-2025				4	A	false				26450.0				0.0		A			F1	04-NOV-2035		Common Stock		26450.0				26450.0				D			
0000947871-25-000958	3324386	TPG Partner Holdings, L.P. Units			F2	04-NOV-2025				4	A	0	F1			249.0				0.0		A			F2		F2	Class A Common Stock	F2	249.0				629689.0				D			
0001193125-25-270097	3324316	Stock Option		1291.97		04-NOV-2025				4	A	false				17100.0				0.0		A			F1	04-NOV-2035		Common Stock		17100.0				17100.0				D			
0000947871-25-000957	3324193	TPG Partner Holdings, L.P. Units			F2	04-NOV-2025				4	A	0	F1			14875.0				0.0		A			F2		F2	Class A Common Stock	F2	14875.0				35430578.0				I		By Personal Investment Vehicles	F3, F4
0001225208-25-008999	3324391	Stock Option (right to buy)		28.07		04-NOV-2025				4	M	0				5000.0				0.0		D			F5	04-JAN-2026		Common Stock, without par value		5000.0				0.0				D			
0001238032-25-000008	3324207	Stock Options		63.73		04-NOV-2025				4	M	0				53487.0				0.0		D		15-FEB-2019		03-FEB-2026		Common Stock		53487.0				0.0				D			
0000904454-25-000560	3324293	Stock Option (Right to Buy)		14.08		04-NOV-2025				4	M	0	F1			17810.0				0.0		D			F7	15-JUN-2032		Ordinary Shares		17810.0				0.0				D			
0000904454-25-000560	3324292	Stock Option (Right to Buy)		5.37		04-NOV-2025				4	M	0	F1			11000.0				0.0		D			F6	27-JAN-2027		Ordinary Shares		11000.0				0.0				D			
0000904454-25-000560	3324291	Stock Option (Right to Buy)		7.37		04-NOV-2025				4	M	0	F1			10000.0				0.0		D			F5	29-JUN-2027		Ordinary Shares		10000.0				0.0				D			
0001628280-25-050283	3324378	Stock Appreciation Rights		105.49		05-NOV-2025				4	M	0				1539.0				0.0		D			F3	14-DEC-2028		Common Stock		1539.0				0.0				D			
0001628280-25-050283	3324379	Stock Appreciation Rights		149.49		05-NOV-2025				4	M	0				2466.0				0.0		D			F4	13-FEB-2030		Common Stock		2466.0				0.0				D			
0001628280-25-050283	3324380	Stock Appreciation Rights		163.26		05-NOV-2025				4	M	0				2546.0				0.0		D			F5	10-FEB-2031		Common Stock		2546.0				36.0				D			
0001003078-25-000148	3324245	Restricted Stock Units (RSU)			F1	04-NOV-2025				4	M	0				106.0				0.0		D			F4		F4	Class A Common Stock, $0.001 par value		106.0				106.0				D			
0001003078-25-000148	3324248	Dividend Equivalent Units			F2	04-NOV-2025				4	M	0				4.53				0.0		D			F2		F2	Class A Common Stock, $0.001 par value		4.53				59.0				D			
0001003078-25-000148	3324247	Restricted Stock Units (RSU)			F1	04-NOV-2025				4	M	0				108.0				0.0		D			F5		F5	Class A Common Stock, $0.001 par value		108.0				326.0				D			
0001003078-25-000148	3324246	Dividend Equivalent Units			F2	04-NOV-2025				4	M	0				12.64				0.0		D			F2		F2	Class A Common Stock, $0.001 par value		12.64				64.0				D			
0001904915-25-000004	3324363	Phantom Stock			F1	05-NOV-2025				4	A	0				18.0				58.19		A			F2		F3	Common Stock		18.0				2096.0				D			
0001189422-25-000005	3324290	Phantom Stock			F1	05-NOV-2025				4	A	0				511.0				58.19		A			F2		F3	Common Stock		511.0				60004.0				D			
0001525177-25-000003	3324364	Phantom Stock			F1	05-NOV-2025				4	A	0				174.0				58.19		A			F2		F3	Common Stock		174.0				20429.0				D			
0001187473-25-000006	3324176	Stock Option (right to buy)		54.54		04-NOV-2025				4	M	0				8118.0				0.0		D			F1	19-FEB-2026		Common Stock		8118.0				0.0				D			
0001380659-25-000003	3324190	Phantom Stock			F1	05-NOV-2025				4	A	0				159.0				58.19		A			F2		F3	Common Stock		159.0				18650.0				D			
0001104659-25-107806	3324137	Stock Option (Right to Buy)		7.61		04-NOV-2025				4	A	0				13367.0				0.0		A			F2	03-NOV-2035		Series A Common Stock		13367.0				13367.0				D			
0001865395-25-000006	3324373	Class B Common Stock			F3	04-NOV-2025				4	M	0				2668.0				0.0		A			F3		F3	Class A Common Stock		2668.0				2668.0				D			
0001865395-25-000006	3324374	Class B Common Stock			F3	04-NOV-2025				4	C	0	F1			2668.0				0.0		D			F3		F3	Class A Common Stock		2668.0				0.0				D			
0001865395-25-000006	3324369	Stock Option (Right to Buy)		4.12		04-NOV-2025				4	M	0				20200.0				0.0		D			F2	21-DEC-2030		Class B Common Stock	F3	20200.0				49800.0				D			
0001865395-25-000006	3324370	Class B Common Stock			F3	04-NOV-2025				4	M	0				20200.0				0.0		A			F3		F3	Class A Common Stock		20200.0				20200.0				D			
0001865395-25-000006	3324371	Class B Common Stock			F3	04-NOV-2025				4	C	0	F1			20200.0				0.0		D			F3		F3	Class A Common Stock		20200.0				0.0				D			
0001865395-25-000006	3324372	Stock Option (Right to Buy)		2.21		04-NOV-2025				4	M	0				2668.0				0.0		D			F4	28-SEP-2030		Class B Common Stock	F3	2668.0				100.0				D			
0001937046-25-000005	3324287	LTIP Units	F2		F2	05-NOV-2025				4	C	0	F1			13144.0					F1, F2	D			F2		F2	Common Stock, par value $0.01 per share		13144.0				73449.0				D			
0001937046-25-000005	3324288	Partnership Units	F3		F3	05-NOV-2025				4	C	0	F1			13144.0					F1, F3	A			F3		F3	Common Stock, par value $0.01 per share		13144.0				19469.0				D			
0001937046-25-000005	3324289	Partnership Units	F3		F3	05-NOV-2025				4	C	0	F1			13144.0					F1, F3	D			F3		F3	Common Stock, par value $0.01 per share		13144.0				6325.0				D			
0001532431-25-000003	3324307	Phantom Stock			F1	05-NOV-2025				4	A	0				157.0				58.19		A			F2		F3	Common Stock		157.0				18426.0				D			
0001756274-25-000003	3324299	Phantom Stock			F1	05-NOV-2025				4	A	0				43.0				58.19		A			F2		F3	Common Stock		43.0				4993.0				D			
0001193125-25-269810	3324163	Stock Option		1291.97		04-NOV-2025				4	A	false				8700.0				0.0		A			F1	04-NOV-2035		Common Stock		8700.0				8700.0				D			
0001301120-25-000017	3324347	Stock Option (right to buy)		0.06		05-NOV-2025				4	M	0				3398.0				0.0		D			F2	06-MAY-2031		Common Stock		3398.0				397686.0				D			
0001189410-25-000003	3324254	Phantom Stock			F1	05-NOV-2025				4	A	0				8.0				58.19		A			F2		F3	Common Stock		8.0				934.0				D			
0000864749-25-000289	3324303	Restricted Stock Unit		0.0		04-NOV-2025				4	M	0				484.0				0.0		D			F2	15-APR-2027		Common Stock		484.0				11580.0				D			
0000864749-25-000289	3324304	Restricted Stock Unit		0.0		04-NOV-2025				4	M	0				636.0				0.0		D			F3	15-APR-2028		Common Stock		636.0				15236.0				D			
0002070264-25-000002	3324319	Phantom Stock			F1	05-NOV-2025				4	A	0				107.0				58.19		A			F2		F2	Common Stock		107.0				12256.0				I		By Spouse	
0001193125-25-269790	3324311	Stock Option (Right to Buy)		6.86		04-NOV-2025				4	A	false				207931.0				0.0		A			F1	03-NOV-2035		Common Stock		207931.0				207931.0				D			
0001193125-25-269782	3324149	Stock Option		1291.97		04-NOV-2025				4	A	false				9700.0				0.0		A			F1	04-NOV-2035		Common Stock		9700.0				9700.0				D			
0001133099-25-000010	3324346	Deferred Compensation Phantom Stock			F1	05-NOV-2025				4	A	0				630.0				26.55		A			F1		F1	Common		630.0	F1			47117.0				I		Deferred Compensation	
0001193125-25-269771	3324166	Restricted Share Units			F1	30-OCT-2025				4	A	false				85000.0				0.0		A			F2		F2	Class A Common Stock		85000.0				85000.0				D			
0001193125-25-269769	3324302	Stock Option (Right to Buy)		6.86		04-NOV-2025				4	A	false				207931.0				0.0		A			F1	03-NOV-2035		Common Stock		207931.0				207931.0				D			
0001106578-25-000027	3324140	Stock Option		120.26		04-NOV-2025				4	M	false	F1			4000.0				0.0		D		15-MAR-2016		15-MAR-2026		Common Stock		4000.0				126000.0				D			
0001106578-25-000027	3324141	Stock Option		120.26		05-NOV-2025				4	M	false	F1			4000.0				0.0		D		15-MAR-2016		15-MAR-2026		Common Stock		4000.0				122000.0				D			
0001193125-25-269751	3324195	Stock Option		1291.97		04-NOV-2025				4	A	false				3907.0				0.0		A			F2	04-NOV-2035		Common Stock		3907.0				3907.0				D			
0001193125-25-269751	3324194	Stock Option		1291.97		04-NOV-2025				4	A	false				75696.0				0.0		A			F1	04-NOV-2035		Common Stock		75696.0				75696.0				D			
0001437749-25-033624	3324393	Stock Appreciation Right		67.85		21-OCT-2025				4	A	0				1000.0				0.0		A		21-OCT-2026		21-OCT-2035		Common Stock		1000.0				1000.0				D			
0001213900-25-107204	3324335	Restricted Stock Units			F1	12-SEP-2025				4	A	0				138889.0				0.0		A			F1		F1	Common stock, par value $0.0001		138889.0				138889.0				D			
0001213900-25-107203	3324360	Restricted Stock Units			F1	21-SEP-2025				4	A	0				30000.0				0.0		A			F1		F1	Common stock, par value $0.0001		30000.0				30000.0				D			
0001213900-25-107202	3324243	Restricted Stock Units			F1	21-SEP-2025				4	A	0				138889.0				0.0		A			F1		F1	Common stock, par value $0.0001		138889.0				138889.0				D			
0001213900-25-107201	3324202	Restricted Stock Units			F1	12-SEP-2025				4	A	0				138889.0				0.0		A			F1		F1	Common stock, par value $0.0001		138889.0				138889.0				D			
0001213900-25-107200	3324312	Restricted Stock Units			F1	21-SEP-2025				4	A	0				30000.0				0.0		A			F1		F1	Common stock, par value $0.0001		30000.0				30000.0				D			
0001213900-25-107199	3324336	Restricted Stock Units			F1	12-SEP-2025				4	A	0				30000.0				0.0		A			F1		F1	Common stock, par value $0.0001		30000.0				30000.0				D			
0001213900-25-107198	3324201	Restricted Stock Units			F1	21-SEP-2025				4	A	0				30000.0				0.0		A			F1		F1	Common stock, par value $0.0001		30000.0				30000.0				D			
0001213900-25-107197	3324142	Restricted Stock Units			F1	12-SEP-2025				4	A	0				694444.0				0.0		A			F1		F1	Common stock, par value $0.0001		694444.0				694444.0				D			
0001213900-25-107196	3324144	Restricted Stock Units			F1	12-SEP-2025				4	A	0				100000.0				0.0		A			F1		F1	Common stock, par value $0.0001		100000.0				100000.0				D			
0001213900-25-107195	3324366	Restricted Stock Units			F1	21-SEP-2025				4	A	0				30000.0				0.0		A			F1		F1	Common stock, par value $0.0001		30000.0				30000.0				D			
0001213900-25-107194	3324242	Restricted Stock Units			F1	12-SEP-2025				4	A	0				138889.0				0.0		A			F1		F1	Common stock, par value $0.0001		138889.0				138889.0				D			
0001999371-25-017135	3324184	Class B Common Stock		0.0	F2	04-NOV-2025				4	A	0				42.0	F3			0.0		A			F2		F2	Class A Common Stock		42.0				57506.0				D			
0001193125-25-269698	3324321	Common Stock, $.01 par value		8.3		05-NOV-2025				4	M	false				6200.0				0.0		D		24-FEB-2017	F2	24-FEB-2026		Common Stock, $.01 par value		6200.0				0.0				D			
0002020969-25-000004	3324119	Stock Option (Right to Buy)		4.96		05-NOV-2025				4	A	0				169851.0				0.0		A			F2	05-NOV-2035		Class A Common Stock		169851.0				169851.0				D			
0001856369-25-000012	3324168	Class B Common Stock		0.0		04-NOV-2025				4	C	0	F1, F2			60000.0				0.0		D			F1		F1	Class A Common Stock		60000.0				4863334.0				D			
0001999371-25-017128	3324157	Class B Common Stock		0.0	F2	04-NOV-2025				4	A	0				114.0	F3			0.0		A			F2		F2	Class A Common Stock		114.0				59889.0				D			
0001065088-25-000137	3324219	Non-Qualified Stock Option (Right to Buy) - 1		57.71		04-NOV-2025				4	M	0				34444.0	F1			0.0		D			F5	01-APR-2032		Common Stock		34444.0				65882.0				D			
0001999371-25-017125	3324143	Class B Common Stock		0.0	F2	04-NOV-2025				4	A	0				320.0	F3			0.0		A			F2		F2	Class A Common Stock		320.0				219418.0				D			
0001628280-25-050203	3324173	Stock Option (Right to Buy)		38.08		04-NOV-2025				4	M	0				10000.0				0.0		D			F12	02-DEC-2030		Class B Common Stock		10000.0				15252.0				D			
0001628280-25-050203	3324174	Class B Common Stock			F13	04-NOV-2025				4	C	0				10000.0				0.0		A			F13		F13	Class A Common Stock		10000.0				124305.0				D			
0001628280-25-050203	3324175	Class B Common Stock			F13	04-NOV-2025				4	C	0				10000.0				0.0		D			F13		F13	Class A Common Stock		10000.0				114305.0				D			
0001269949-25-000005	3324118	Phantom Stock (Retainer Deferral)			F1	04-NOV-2025				4	A	0				45.63				452.0		A			F2		F2	Common Stock		45.63				3766.27				D			
0001729161-25-000006	3324306	Restricted Stock Units		0.0		05-NOV-2025				4	M	0				5170.0				0.0		D		04-NOV-2022			F1	Common Stock		5170.0				0.0				D			
0001270817-25-000004	3324331	Phantom Stock (Retainer Deferral)			F1	04-NOV-2025				4	A	0				69.14				452.0		A			F2		F2	Common Stock		69.14				218.94				D			
0001999371-25-017124	3324183	Class B Common Stock		0.0	F2	04-NOV-2025				4	A	0				101.0	F3			0.0		A			F2		F2	Class A Common Stock		101.0				14196.0				D			
0001999371-25-017123	3324317	Class B Common Stock		0.0	F2	04-NOV-2025				4	A	0				331.0	F3			0.0		A			F2		F2	Class A Common Stock		331.0				46500.0				D			
0001628280-25-050186	3324139	Restricted Stock Units			F1	05-NOV-2025				4	M	0				3037.0				0.0		D		05-NOV-2025	F2	05-NOV-2027		Common Stock		3037.0				6076.0				D			
0001885815-25-000005	3324244	Restricted Stock Unit Award 11/4/2024			F1	04-NOV-2025				4	M	0				1534.0				0.0	F1	D			F2		F2	Common Stock		1534.0				4600.0				D			
0001628280-25-050178	3324294	LTIP Units	F1, F2, F3		F1	05-NOV-2025				4	A	0				33569.0				14.89	F4	A			F2		F1	Class A common stock		33569.0				33569.0				D			
0001628280-25-050178	3324295	LTIP Units	F1, F3, F5		F1	05-NOV-2025				4	A	0				33569.0				0.0	F5	A			F5		F1	Class A common stock		33569.0				67138.0				D			
0001474432-25-000057	3324186	Stock-Related Performance Restricted Stock Unit		0.0		04-NOV-2025				4	A	0				108840.0				0.0		A			F2		F3	Class A Common  Stock		108840.0				108840.0				D			
0001882909-25-000004	3324344	Employee stock option (right to buy)		22.4		04-NOV-2025				4	M	0				12500.0				0.0		D			F4	31-JAN-2033		Common Stock		12500.0				7500.0				D			
0001882909-25-000004	3324343	Employee stock option (right to buy)		27.5		04-NOV-2025				4	M	0				15000.0				0.0		D			F3	31-JAN-2032		Common Stock		15000.0				2500.0				D			
0001882909-25-000004	3324342	Employee stock option (right to buy)		26.88		04-NOV-2025				4	M	0				17500.0				0.0		D			F2	21-JAN-2031		Common Stock		17500.0				0.0				D			
0001882909-25-000004	3324341	Employee stock option (right to buy)		25.25		04-NOV-2025				4	M	0				10000.0				0.0		D			F2	10-MAY-2028		Common Stock		10000.0				0.0				D			
0001882909-25-000004	3324345	Employee stock option (right to buy)		8.93		04-NOV-2025				4	M	0				6250.0				0.0		D			F5	31-JAN-2034		Common Stock		6250.0				18750.0				D			
0000041719-25-000077	3324387	Restricted Stock Units			F4	04-NOV-2025				4	M	0				18208.0				0.0		D		04-NOV-2025	F5	04-NOV-2027		Common Stock, Par Value $.01		18208.0				36423.0				D			
0001886143-25-000004	3324338	Stock Option (right to buy)		7.0		04-NOV-2025				4	M	0				50000.0				0.0		D			F2	01-AUG-2028		Common Stock		50000.0				0.0				D			
0001995298-25-000012	3324172	Employee Stock Option (right to buy)		58.06		04-NOV-2025				4	M	0				598.0				0.0		D			F2	02-OCT-2033		Common Stock		598.0				13765.0				D			
0001104659-25-107712	3324322	Stock Option		22.0		05-NOV-2025				4	M	0				120000.0				0.0		D		18-MAY-2019		18-MAY-2028		Class A Common Stock		120000.0				0.0				D			
0000041719-25-000075	3324185	Restricted Stock Units			F2	04-NOV-2025				4	M	0				4749.0				0.0		D		04-NOV-2025	F3	04-NOV-2027		Common Stock, Par Value $.01		4749.0				9502.0				D			
0000041719-25-000073	3324305	Restricted Stock Units			F2	04-NOV-2025				4	M	0				3562.0				0.0		D		04-NOV-2025	F3	04-NOV-2027		Common Stock, Par Value $.01		3562.0				7126.0				D			
0000356309-25-000089	3324310	Phantom Stock			F3	04-NOV-2025				4	F	0				78.0				44.85		D			F3		F3	Common Stock		78.0				17878.69	F5			D			
0000356309-25-000089	3324309	Phantom Stock			F4	04-NOV-2025				4	A	0				3282.0				44.85		A			F4		F4	Common Stock		3282.0				17403.2				D			
0000356309-25-000083	3324215	Phantom Stock			F6	04-NOV-2025				4	A	0				1560.0				44.85		A			F6		F6	Common Stock		1560.0				1560.0				D			
0000356309-25-000083	3324216	Phantom Stock			F6	04-NOV-2025				4	F	0				37.0	F3			44.85		D			F6		F6	Common Stock		37.0				1523.0				D			
0000356309-25-000083	3324218	Phantom Stock			F7	04-NOV-2025				4	F	0				25.0	F3			44.85		D			F7		F7	Common Stock		25.0				2550.0				D			
0000356309-25-000083	3324217	Phantom Stock			F7	04-NOV-2025				4	A	0				1052.0				44.85		A			F7		F7	Common Stock		1052.0				2575.0				D			
0000356309-25-000082	3324210	Phantom Stock			F4	04-NOV-2025				4	A	0				3802.0				44.85		A			F4		F4	Common Stock		3802.0				10595.0				D			
0000356309-25-000082	3324209	Phantom Stock			F2	04-NOV-2025				4	F	0				61.0	F3			44.85		D			F2		F2	Common Stock		61.0				6793.0				D			
0000356309-25-000082	3324208	Phantom Stock			F2	04-NOV-2025				4	A	0				2571.0				44.85		A			F2		F2	Common Stock		2571.0				6854.0				D			
0000356309-25-000082	3324211	Phantom Stock			F4	04-NOV-2025				4	F	0				90.0	F3			44.85		D			F4		F4	Common Stock		90.0				10672.88	F5			D			
0000041719-25-000071	3324177	Restricted Stock Units			F2	04-NOV-2025				4	M	0				1583.0				0.0		D		04-NOV-2025	F3	04-NOV-2027		Common Stock, Par Value $.01		1583.0				3167.0				D			
0001706796-25-000003	3324286	Restricted Stock Unit			F2	05-NOV-2025				4	M	0				1623.0				0.0		D			F6		F6	Class A Common Stock		1623.0				4869.0				D			
0001706796-25-000003	3324283	Restricted Stock Unit			F2	05-NOV-2025				4	M	0				1234.0				0.0		D			F3		F3	Class A Common Stock		1234.0				1234.0				D			
0001706796-25-000003	3324284	Restricted Stock Unit			F2	05-NOV-2025				4	M	0				1591.0				0.0		D			F4		F4	Class A Common Stock		1591.0				3182.0				D			
0001706796-25-000003	3324285	Restricted Stock Unit			F2	05-NOV-2025				4	M	0				1656.0				0.0		D			F5		F5	Class A Common Stock		1656.0				0.0				D			
0000041719-25-000070	3324281	Restricted Stock Units			F1	04-NOV-2025				4	M	0				9501.0				0.0		D		04-NOV-2025	F2	04-NOV-2025		Common Stock, Par Value $.01		9501.0				0.0				D			
0001913014-25-000003	3324171	Restricted Stock Unit			F3	05-NOV-2025				4	M	0				1034.0				0.0		D			F4		F4	Class A Common Stock		1034.0				0.0				D			
0002042934-25-000003	3324385	Restricted Stock Unit			F2	05-NOV-2025				4	M	0				8729.0				0.0		D			F4		F3	Class A Common Stock		8729.0				26187.0				D			
0002042934-25-000003	3324384	Restricted Stock Unit			F2	04-NOV-2025				4	A	0				38064.0				0.0		A			F3		F3	Class A Common Stock		38064.0				38064.0				D			
0000041719-25-000068	3324296	Restricted Stock Units			F1	04-NOV-2025				4	M	0				7125.0				0.0		D		04-NOV-2025	F2	04-NOV-2025		Common Stock, Par Value $.01		7125.0				0.0				D			
0000041719-25-000066	3324250	Restricted Stock Units			F1	04-NOV-2025				4	M	0				9501.0				0.0		D		04-NOV-2025	F2	04-NOV-2025		Common Stock, Par Value $.01		9501.0				0.0				D			
0000041719-25-000064	3324340	Restricted Stock Units			F1	04-NOV-2025				4	M	0				9501.0				0.0		D		04-NOV-2025	F2	04-NOV-2025		Common Stock, Par Value $.01		9501.0				0.0				D			
0000041719-25-000061	3324308	Restricted Stock Units			F1	04-NOV-2025				4	M	0				9501.0				0.0		D		04-NOV-2025	F2	04-NOV-2025		Common Stock, Par Value $.01		9501.0				0.0				D			
0000041719-25-000059	3324153	Restricted Stock Units			F2	04-NOV-2025				4	M	0				9501.0				0.0		D		04-NOV-2025	F3	04-NOV-2025		Common Stock, Par Value $.01		9501.0				0.0				D			
0000041719-25-000057	3324165	Restricted Stock Units			F2	04-NOV-2025				4	M	0				9501.0				0.0		D		04-NOV-2025	F3	04-NOV-2025		Common Stock, Par Value $.01		9501.0				0.0				D			
0000041719-25-000055	3324181	Restricted Stock Units			F1	04-NOV-2025				4	M	0				9501.0				0.0		D		04-NOV-2025	F2	04-NOV-2025		Common Stock, Par Value $.01		9501.0				0.0				D			
0001437749-25-033566	3324160	Right to buy option	F1	5.23		04-NOV-2025				4	M	0				3000.0				0.0		D		12-JAN-2017		12-JAN-2026		Common Stock		3000.0				0.0				D			
0001897970-25-000003	3324154	Non-Qualified Stock Option (right to buy)		59.46		05-NOV-2025				4	M	0	F1			159.0				0.0		D			F2	16-FEB-2026		Common Stock		159.0				0.0				D			
0001897970-25-000003	3324155	Non-Qualified Stock Option (right to buy)		77.0		05-NOV-2025				4	M	0	F1			1908.0				0.0		D			F3	15-AUG-2026		Common Stock		1908.0				0.0				D			
