ACCESSION_NUMBER	DERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	EXERCISE_DATE	EXERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0000310354-25-000031	1998504	Phantom Stock Units			F3			23-AUG-2028		23-AUG-2028		Common Stock		483.0								D			
0000310354-25-000031	1998503	Phantom Stock Units			F3			23-AUG-2027		23-AUG-2027		Common Stock		436.0								D			
0000310354-25-000031	1998502	Phantom Stock Units			F3			23-AUG-2026		23-AUG-2026		Common Stock		352.0								D			
0000310354-25-000031	1998501	Phantom Stock Units			F2			23-AUG-2028		23-AUG-2028		Common Stock		246.0								D			
0000310354-25-000031	1998506	Restricted Stock Units			F4				F4		F4	Common Stock		483.0								D			
0000310354-25-000031	1998500	Phantom Stock Units			F2			23-AUG-2027		23-AUG-2027		Common Stock		161.0								D			
0001886154-25-000010	1998625	Non-Qualified Stock Option (right to buy)		16.91					F7	10-MAR-2033		Common Stock		14205.0				14205.0				D			
0001886154-25-000010	1998624	Non-Qualified Stock Option (right to buy)		15.36					F6	15-AUG-2032		Common Stock		42980.0				42980.0				D			
0001886154-25-000010	1998623	Non-Qualified Stock Option (right to buy)		15.0					F5	21-OCT-2031		Common Stock		45605.0				45605.0				D			
0001886154-25-000010	1998622	Non-Qualified Stock Option (right to buy)		10.18					F4	11-JAN-2031		Common Stock		27300.0				27300.0				D			
0001886154-25-000010	1998621	Non-Qualified Stock Option (right to buy)		10.18					F3	16-DEC-2029		Common Stock		3675.0				3675.0				D			
0001886154-25-000010	1998627	Non-Qualified Stock Option (right to buy)		33.36					F9	04-MAR-2035		Common Stock		13218.0				13218.0				D			
0001886154-25-000010	1998626	Non-Qualified Stock Option (right to buy)		26.18					F8	04-MAR-2034		Common Stock		8746.0				8746.0				D			
0001890258-25-000014	1998456	Non-Qualified Stock Option (right to buy)		32.78					F10	03-MAR-2035		Common Stock		70715.0				70715.0				D			
0001890258-25-000014	1998455	Non-Qualified Stock Option (right to buy)		26.18					F9	04-MAR-2034		Common Stock		62743.0				62743.0				D			
0001890258-25-000014	1998454	Non-Qualified Stock Option (right to buy)		16.91					F8	10-MAR-2033		Common Stock		46875.0				46875.0				D			
0001890258-25-000014	1998453	Non-Qualified Stock Option (right to buy)		15.0					F7	21-OCT-2031		Common Stock		298507.0				298507.0				D			
0001890258-25-000014	1998452	Non-Qualified Stock Option (right to buy)		10.18					F6	11-JAN-2031		Common Stock		40950.0				40950.0				D			
0001890258-25-000014	1998451	Non-Qualified Stock Option (right to buy)		10.18					F5	16-DEC-2029		Common Stock		546000.0				546000.0				D			
0001886142-25-000012	1998423	Non-Qualified Stock Option (right to buy)		33.36					F10	04-MAR-2035		Common Stock		13218.0				13218.0				D			
0001886142-25-000012	1998422	Non-Qualified Stock Option (right to buy)		26.18					F9	04-MAR-2034		Common Stock		8746.0				8746.0				D			
0001886142-25-000012	1998421	Non-Qualified Stock Option (right to buy)		16.91					F8	10-MAR-2033		Common Stock		14205.0				14205.0				D			
0001886142-25-000012	1998420	Non-Qualified Stock Option (right to buy)		15.36					F7	15-AUG-2032		Common Stock		42980.0				42980.0				D			
0001886142-25-000012	1998418	Non-Qualified Stock Option (right to buy)		10.18					F5	11-JAN-2031		Common Stock		34125.0				34125.0				D			
0001886142-25-000012	1998419	Non-Qualified Stock Option (right to buy)		15.0					F6	21-OCT-2031		Common Stock		58043.0				58043.0				D			
0001206513-25-000027	1998598	Non-Qualified Stock Option (right to buy)		32.78					F14	03-MAR-2035		Common Stock		70715.0				70715.0				D			
0001206513-25-000027	1998597	Non-Qualified Stock Option (right to buy)		26.18					F13	04-MAR-2034		Common Stock		62743.0				62743.0				D			
0001206513-25-000027	1998593	Non-Qualified Stock Option (right to buy)		10.18					F9	19-SEP-2029		Common Stock		579670.0				579670.0				D			
0001206513-25-000027	1998594	Non-Qualified Stock Option (right to buy)		10.18					F10	11-JAN-2031		Common Stock		40950.0				40950.0				D			
0001206513-25-000027	1998595	Non-Qualified Stock Option (right to buy)		15.0					F11	21-OCT-2031		Common Stock		298507.0				298507.0				D			
0001206513-25-000027	1998596	Non-Qualified Stock Option (right to buy)		16.91					F12	10-MAR-2033		Common Stock		46875.0				46875.0				D			
0002014560-25-000005	1998514	Stock Option (Right to Buy)		6.37					F1	13-MAR-2034		CLASS A COMMON STOCK		83900.0								D			
0002014560-25-000005	1998515	Restricted Stock  Units			F2				F2		F2	CLASS A COMMON STOCK		33600.0								D			
0001193125-25-260850	1998589	Stock Option (Right to Buy)		12.4	F8				F7	10-JAN-2035		American Depositary Share	F1	33193.0								D			
0001193125-25-260850	1998588	Restricted Stock Units	F2	0.0					F6		F4	American Depositary Share	F1	7376.0								D			
0001193125-25-260850	1998587	Restricted Stock Units	F2	0.0					F5		F4	American Depositary Share	F1	5800.0								D			
0001193125-25-260850	1998586	Restricted Stock Units	F2	0.0					F3		F4	American Depositary Share	F1	6740.0								D			
0001193125-25-260850	1998590	Stock Option (Right to Buy)		24.2	F8				F9	01-FEB-2034		American Depositary Share	F1	20900.0								D			
0001193125-25-260850	1998591	Stock Option (Right to Buy)		36.0	F8				F10	21-FEB-2033		American Depositary Share	F1	13480.0								D			
0001193125-25-260850	1998592	Stock Option (Right to Buy)		29.0	F8				F11	01-JUN-2032		American Depositary Share	F1	5000.0								D			
0001225208-25-008845	1998457	Stock Option		69.41					F3	23-FEB-2032		Common Stock		30193.0				30193.0				D			
0001225208-25-008845	1998458	Stock Option		78.28					F4	28-FEB-2033		Common Stock		26079.0				26079.0				D			
0001225208-25-008845	1998459	Stock Option		95.74					F5	27-FEB-2034		Common Stock		11399.0				11399.0				D			
0001225208-25-008845	1998460	Stock Option		116.41					F6	25-FEB-2035		Common Stock		9467.0				9467.0				D			
0001866802-25-000005	1998524	Class B Common Stock			F1				F1		F1	Class A Common Stock		8129863.0				8129863.0				I		See footnote	F4
0001866802-25-000005	1998525	Class B Common Stock			F1				F1		F1	Class A Common Stock		13106677.0				13106677.0				I		See footnote	F5
0001866802-25-000005	1998526	Class B Common Stock			F1				F1		F1	Class A Common Stock		1996523.0				1996523.0				I		See footnote	F6
0001866802-25-000005	1998527	Class B Common Stock			F1				F1		F1	Class A Common Stock		110445.0				110445.0				I		By spouse	
0001184041-25-000005	1998510	Phantom Stock Shares		0.0					F2		F2	Common Stock		186061.24				186061.24				D			
0001413614-25-000010	1998566	Performance Rights			F5				F5		F5	Common Stock		18372.0				18372.0				D			
0001413614-25-000010	1998567	Restricted Stock Units			F6				F6		F6	Common Stock		19685.0				19685.0				D			
0001413614-25-000010	1998564	Performance Rights			F3				F3		F3	Common Stock		8236.0				8236.0				D			
0001413614-25-000010	1998565	Performance Rights			F4				F4		F4	Common Stock		12422.0				12422.0				D			
0001413614-25-000010	1998563	Performance Rights			F2				F2		F2	Common Stock		8004.0				8004.0				D			
0001632909-25-000034	1998529	Series D Warrants		0.02				11-APR-2000		11-MAY-2038		Common Stock		47274.0				47274.0				D			
0001810276-25-000003	1998522	Employee Stock Option (right to buy)		71.16				24-JAN-2024	F3	24-JAN-2033		Common Stock		3050.0				3050.0				D			
0001810276-25-000003	1998521	Employee Stock Option (right to buy)		92.58				25-JAN-2023	F3	25-JAN-2032		Common Stock		2110.0				2110.0				D			
0001810276-25-000003	1998520	Employee Stock Option (right to buy)		60.12				26-JAN-2022	F3	26-JAN-2031		Common Stock		3140.0				3140.0				D			
0001810276-25-000003	1998519	Employee Stock Option (right to buy)		63.15				28-JAN-2021	F3	28-JAN-2030		Common Stock		2425.0				2425.0				D			
0001810276-25-000003	1998518	Employee Stock Option (right to buy)		80.17				22-JAN-2020	F3	22-JAN-2029		Common Stock		1365.0				1365.0				D			
0001810276-25-000003	1998517	Employee Stock Option (right to buy)		95.25				23-JAN-2019	F3	23-JAN-2028		Common Stock		1035.0				1035.0				D			
0001810276-25-000003	1998516	Employee Stock Option (right to buy)		67.66				24-JAN-2018	F3	24-JAN-2027		Common Stock		1295.0				1295.0				D			
0001810276-25-000003	1998523	Employee Stock Option (right to buy)		53.96				23-JAN-2025	F3	23-JAN-2034		Common Stock		3670.0				3670.0				D			
0002056640-25-000004	1998600	Stock Units		0.0					F3		F3	UGI Common Stock		31881.0	F2							D			
0002056640-25-000004	1998599	Performance Units		0.0					F1	31-DEC-2027		UGI Common Stock		48302.0	F2							D			
0002094766-25-000002	1998585	Stock Option (right to buy)		12.35				12-DEC-2025		12-DEC-2032		Common Stock, par value $0.0001 per share		5192.0								D			
0000021344-25-000079	1998528	Hypothetical Shares			F3				F4		F4	Common Stock, $.25 Par Value		8761.0				8761.0	F5			I		By Supplemental 401(k) Plan	
0001231645-25-000004	1998360	Restricted Stock Units			F2				F3		F3	Voting Common Stock		2946.0				2946.0				D			
0001628280-25-047593	1998392	Restricted Stock Units			F5				F6		F6	Common Stock		24424.0				24757.0	F7			D			
0001628280-25-047593	1998390	Cash Settled Restricted Stock Units			F2				F3		F3	Common Stock		4552.0				4552.0				D			
0001628280-25-047593	1998391	Cash Settled Restricted Stock Units			F2				F4		F4	Common Stock		5919.0				5919.0				D			
0001520138-25-000330	1998401	Stock Option (right to buy)		4.01					F3	14-OCT-2034		Common Stock		250000.0				250000.0				D			
0001520138-25-000330	1998400	Stock Option (right to buy)		1.8					F2	20-APR-2032		Common Stock		110000.0				110000.0				D			
0001885818-25-000003	1998394	Stock Option (Right to Buy)		12.08					F5	10-JUN-2035		Common Stock		2645.0				2645.0				D			
0001885818-25-000003	1998393	Stock Option (Right to Buy)		13.3					F4	01-SEP-2032		Common Stock		21160.0				21160.0				D			
0001448433-25-000007	1998385	Employee Stock Option (right to buy)		60.12				26-JAN-2022	F4	26-JAN-2031		Common Stock		20140.0				20140.0				D			
0001448433-25-000007	1998383	Employee Stock Option (right to buy)		79.01				23-APR-2020	F4	23-APR-2029		Common Stock		6700.0				6700.0				D			
0001448433-25-000007	1998384	Employee Stock Option (right to buy)		63.15				28-JAN-2021	F4	28-JAN-2030		Common Stock		25030.0				25030.0				D			
0001448433-25-000007	1998382	Employee Stock Option (right to buy)		80.17				22-JAN-2020	F4	22-JAN-2029		Common Stock		6605.0				6605.0				D			
0001448433-25-000007	1998381	Employee Stock Option (right to buy)		95.25				23-JAN-2019	F4	23-JAN-2028		Common Stock		4935.0				4935.0				D			
0001448433-25-000007	1998380	Employee Stock Option (right to buy)		67.66				24-JAN-2018	F4	24-JAN-2027		Common Stock		4272.0				4272.0				D			
0001448433-25-000007	1998386	Employee Stock Option (right to buy)		92.58				25-JAN-2023	F4	25-JAN-2032		Common Stock		16865.0				16865.0				D			
0001448433-25-000007	1998387	Employee Stock Option (right to buy)		71.16				24-JAN-2024	F4	24-JAN-2033		Common Stock		24400.0				24400.0				D			
0001448433-25-000007	1998388	Employee Stock Option (right to buy)		53.96				23-JAN-2025	F4	25-JAN-2034		Common Stock		29660.0				29660.0				D			
0001214659-25-015584	1998372	Employee Stock Option (right to buy)		23.33					F5	23-OCT-2029		Common Stock		0.0				131290.0				D			
0001214659-25-015584	1998369	Employee Stock Option (right to buy)		5.95					F2	28-SEP-2025		Common Stock		0.0				0.0				D			
0001214659-25-015584	1998370	Employee Stock Option (right to buy)		8.82					F3	28-SEP-2027		Common Stock		0.0				150879.0				D			
0001214659-25-015584	1998371	Employee Stock Option (right to buy)		26.66					F4	18-NOV-2028		Common Stock		0.0				266539.0				D			
0001214659-25-015584	1998373	Employee Stock Option (right to buy)		67.85				19-DEC-2022		31-AUG-2030		Common Stock		64950.0				64950.0	F6			D			
0002082132-25-000003	1998367	Restricted Stock Units	F1	0.0					F5		F5	Common Stock		234.0								D			
0002082132-25-000003	1998368	Restricted Stock Units	F1	0.0					F6		F6	Common Stock		392.0								D			
0002082132-25-000003	1998366	Restricted Stock Units	F1	0.0					F4		F4	Common Stock		152.0								D			
0002082132-25-000003	1998364	Restricted Stock Units	F1	0.0					F2		F2	Common Stock		254.0								D			
0002082132-25-000003	1998365	Restricted Stock Units	F1	0.0					F3		F3	Common Stock		7454.0								D			
0001817271-25-000004	1998358	Performance Rights			F3				F3	20-AUG-2028		Common Stock		200000.0				200000.0				D			
0001817271-25-000004	1998359	Performance Rights			F3				F3	15-NOV-2034		Common Stock		50000.0				50000.0				D			
0000719220-25-000084	1998389	Director Restricted Stock Units			F1				F2		F2	Common Stock		1290.0				1290.0				D			
0002094616-25-000001	1998399	Class B ordinary shares			F1				F1		F1	Class A ordinary shares		7666667.0	F2							I		By Viking Acquisition Sponsor I, LLC	
0001349688-25-000007	1998376	SAR	F3	80.19					F4	13-NOV-2028		Class B Common		27949.0				27949.0				D			
0001349688-25-000007	1998374	SAR	F3	71.65					F4	15-NOV-2026		Class B Common		20000.0				20000.0				D			
0001349688-25-000007	1998377	SAR	F3	85.95					F4	12-NOV-2029		Class B Common		33969.0				33969.0				D			
0001349688-25-000007	1998378	SAR	F3	73.39					F4	17-NOV-2030		Class B Common		25130.0				25130.0				D			
0001349688-25-000007	1998375	SAR	F3	82.31					F4	14-NOV-2027		Class B Common		18543.0				18543.0				D			
0001349688-25-000007	1998379	SAR	F3	83.0					F4	16-NOV-2031		Class B Common		23352.0				23352.0				D			
0001437749-25-032354	1998395	Stock Option (Right to Buy)		11.35				17-APR-2020	F2	17-APR-2029		Common Stock		30000.0				30000.0				D			
0001437749-25-032354	1998396	Stock Option (Right to Buy)		12.05				27-SEP-2022	F3	27-SEP-2031		Common Stock		40000.0				40000.0				D			
0001437749-25-032353	1998362	Options to Purchase Class A Voting Stock		7.5				25-APR-2017	F3	25-APR-2026		Class A Voting Common Stock		8000.0				8000.0				D			
0001437749-25-032353	1998361	Options to Purchase Class A Voting Stock		12.05				27-SEP-2022	F2	27-SEP-2031		Class A Voting Common Stock		30000.0				30000.0				D			
0001437749-25-032352	1998398	Options to Purchase Class A Voting Stock		7.5				01-JUL-2018	F3	01-JUL-2027		Class A Voting Common Stock		8000.0				8000.0				D			
0001437749-25-032352	1998397	Options to Purchase Class A Voting Stock		12.05				27-SEP-2022	F2	27-SEP-2031		Class A Voting Common Stock		20000.0				20000.0				D			
0001437749-25-032351	1998363	Options to Purchase Class A Voting Stock		12.05				27-SEP-2022	F2	27-SEP-2031		Class A Voting Common Stock		40000.0				40000.0				D			
0001231919-25-000390	1998189	Series Seed Preferred Stock			F2				F2		F2	Class A Common Stock		255244.0								I		By Andreessen Horowitz LSV Fund II, L.P.	F1
0001231919-25-000390	1998190	Series A Preferred Stock			F2				F2		F2	Class A Common Stock		201306.0								I		By Andreessen Horowitz LSV Fund III, L.P.	F4, F3
0001231919-25-000390	1998191	Series C Preferred Stock			F2				F2		F2	Class A Common Stock		2081772.0								I		By Andreessen Horowitz Fund V, L.P.	F5
0001231919-25-000390	1998192	Series C Preferred Stock			F2				F2		F2	Class A Common Stock		10408860.0								I		By AH Parallel Fund V, L.P.	F7, F6
0001231919-25-000390	1998198	Series G-1 Preferred Stock			F2				F2		F2	Class A Common Stock		405855.0								I		By Andreessen Horowitz LSV Fund III, L.P.	F3
0001231919-25-000390	1998194	Series D Preferred Stock			F2				F2		F2	Class A Common Stock		6757090.0								I		By Andreessen Horowitz LSV Fund I, L.P.	F9
0001231919-25-000390	1998195	Series E Preferred Stock			F2				F2		F2	Class A Common Stock		3272830.0								I		By Andreessen Horowitz LSV Fund II, L.P.	F1
0001231919-25-000390	1998196	Series F Preferred Stock			F2				F2		F2	Class A Common Stock		777832.0								I		By Andreessen Horowitz LSV Fund II, L.P.	F1
0001231919-25-000390	1998197	Series F Preferred Stock			F2				F2		F2	Class A Common Stock		3123.0								I		By CLF Partners, LP	F8
0001231919-25-000390	1998193	Series C Preferred Stock			F2				F2		F2	Class A Common Stock		13878.0								I		By CLF Partners, LP	F8
0001231919-25-000388	1998236	Series Seed Preferred Stock			F2				F2		F2	Class A Common Stock		255244.0								I		By Andreessen Horowitz LSV Fund II, L.P.	F1
0001231919-25-000388	1998237	Series A Preferred Stock			F2				F2		F2	Class A Common Stock		201306.0								I		By Andreessen Horowitz LSV Fund III, L.P.	F4, F3
0001231919-25-000388	1998238	Series C Preferred Stock			F2				F2		F2	Class A Common Stock		2081772.0								I		By Andreessen Horowitz Fund V, L.P.	F5
0001231919-25-000388	1998239	Series C Preferred Stock			F2				F2		F2	Class A Common Stock		10408860.0								I		By AH Parallel Fund V, L.P.	F7, F6
0001231919-25-000388	1998245	Series G-1 Preferred Stock			F2				F2		F2	Class A Common Stock		405855.0								I		By Andreessen Horowitz LSV Fund III, L.P.	F3
0001231919-25-000388	1998241	Series D Preferred Stock			F2				F2		F2	Class A Common Stock		6757090.0								I		By Andreessen Horowitz LSV Fund I, L.P.	F9
0001231919-25-000388	1998242	Series E Preferred Stock			F2				F2		F2	Class A Common Stock		3272830.0								I		By Andreessen Horowitz LSV Fund II, L.P.	F1
0001231919-25-000388	1998243	Series F Preferred Stock			F2				F2		F2	Class A Common Stock		777832.0								I		By Andreessen Horowitz LSV Fund II, L.P.	F1
0001231919-25-000388	1998244	Series F Preferred Stock			F2				F2		F2	Class A Common Stock		3123.0								I		By CLF Partners, LP	F8
0001231919-25-000388	1998240	Series C Preferred Stock			F2				F2		F2	Class A Common Stock		13878.0								I		By CLF Partners, LP	F8
0001231919-25-000386	1998300	Series Seed Preferred Stock			F2				F2		F2	Class A Common Stock		255244.0								I		By Andreessen Horowitz LSV Fund II, L.P.	F1
0001231919-25-000386	1998301	Series A Preferred Stock			F2				F2		F2	Class A Common Stock		201306.0								I		By Andreessen Horowitz LSV Fund III, L.P.	F4, F3
0001231919-25-000386	1998302	Series C Preferred Stock			F2				F2		F2	Class A Common Stock		2081772.0								I		By Andreessen Horowitz Fund V, L.P.	F5
0001231919-25-000386	1998303	Series C Preferred Stock			F2				F2		F2	Class A Common Stock		10408860.0								I		By AH Parallel Fund V, L.P.	F7, F6
0001231919-25-000386	1998309	Series G-1 Preferred Stock			F2				F2		F2	Class A Common Stock		405855.0								I		By Andreessen Horowitz LSV Fund III, L.P.	F3
0001231919-25-000386	1998305	Series D Preferred Stock			F2				F2		F2	Class A Common Stock		6757090.0								I		By Andreessen Horowitz LSV Fund I, L.P.	F9
0001231919-25-000386	1998306	Series E Preferred Stock			F2				F2		F2	Class A Common Stock		3272830.0								I		By Andreessen Horowitz LSV Fund II, L.P.	F1
0001231919-25-000386	1998307	Series F Preferred Stock			F2				F2		F2	Class A Common Stock		777832.0								I		By Andreessen Horowitz LSV Fund II, L.P.	F1
0001231919-25-000386	1998308	Series F Preferred Stock			F2				F2		F2	Class A Common Stock		3123.0								I		By CLF Partners, LP	F8
