ACCESSION_NUMBER,NONDERIV_HOLDING_SK,SECURITY_TITLE,SECURITY_TITLE_FN,TRANS_FORM_TYPE,TRANS_FORM_TYPE_FN,SHRS_OWND_FOLWNG_TRANS,SHRS_OWND_FOLWNG_TRANS_FN,VALU_OWND_FOLWNG_TRANS,VALU_OWND_FOLWNG_TRANS_FN,DIRECT_INDIRECT_OWNERSHIP,DIRECT_INDIRECT_OWNERSHIP_FN,NATURE_OF_OWNERSHIP,NATURE_OF_OWNERSHIP_FN
0001517413-25-000011,2380310,Class A Common Stock,,,,156521.0,,,,I,,See Footnote,F7
0001517413-25-000011,2380311,Class A Common Stock,,,,50481.0,,,,I,,See Footnote,F8
0001517413-25-000011,2380312,Class A Common Stock,,,,792998.0,,,,I,,See Footnote,F9
0001628280-25-002698,2796977,Common Stock,,,,8636.0,,,,D,,,
0000950170-25-009293,2300318,Common Stock,,,,7500.0,,,,I,,McLernon Holdings Ltd,F2
0001628280-25-002686,2371157,Common Stock,,,,1875.0,,,,I,,By JBA Investment,F2
0001628280-25-002686,2371156,Common Stock,,,,1875.0,,,,I,,By MJA Investment,F1
0001628280-25-002686,2371155,Common Stock,,,,1875.0,,,,I,,By spouse IRA,
0001628280-25-002671,2308677,"Common Stock, no par value",,,,380069232.0,,,,I,,See Footnote,F1
0000950170-25-009288,2786469,Common Stock,,,,39000.0,,,,I,,Through HoldCo,"F2, F3"
0001660134-25-000005,2779761,Class A Common Stock,,,,1250.0,,,,I,,By Trust,
0000950170-25-009278,2608569,Common Stock,,,,447396.0,,,,I,,By 2020+ Co-Investment L.P. - Series 7,F3
0001628280-25-002658,2761439,Common Stock,,,,655540.0,,,,I,,By SQN LLC,F2
0001432504-25-000003,2621404,Common Stock,,,,1285000.0,,,,I,,By Intrepid Production Corporation,F2
0001654954-25-000799,2308548,Common Stock,,,,140761.0,,,,D,,,
0001562180-25-000532,2319038,Series B Preferred Stock,F2,,,6000.0,,,,D,,,
0001415889-25-002134,2534957,Common Stock,,,,208570.0,,,,I,,By The Peetz Family Trust,
0001127602-25-002023,2389265,Common Stock,,,,8769.63,F2,,,I,,By 401(k),
0001127602-25-002023,2389264,Common Stock,,,,478668.0,,,,I,,By LP,
0001964333-25-000040,2609066,Common Stock,,,,127.0,,,,I,,As Custody for Children,
0001964333-25-000040,2609065,Common Stock,,,,6828.0,F2,,,I,,By 401(k),
0001654954-25-000794,2578893,Common Stock,,,,5000.0,,,,D,,,
0000109563-25-000021,2511696,Common Stock,,,,4789.67,,,,I,,Deferred Compensation Plan,
0000091576-25-000017,2734062,Common Shares,,,,0.0,,,,D,,,
0001724521-25-000019,2711376,Common Stock,,,,30350.0,,,,D,,By Trust,
0001724521-25-000019,2711377,Common Stock,,,,8553.0,,,,I,,,
0001493152-25-003805,2463211,Common Stock,,,,681.0,,,,I,,By spouse,
0000950170-25-009226,2537017,Common Stock,,,,0.0,,,,D,,,
0001724521-25-000015,2467801,Common Stock,,,,57652.0,,,,D,,,
0001724521-25-000014,2421016,Common Stock,,,,1188233.0,,,,I,,By Trust,
0001528396-25-000024,2407969,Common Stock,,,,0.0,,,,D,,,
0001628280-25-002638,2814513,Common Stock,,,,0.0,,,,D,,,
0001964333-25-000035,2319607,Common Stock,,,,6106.0,F2,,,I,,By 401(k),
0001964333-25-000034,2514604,Common Stock,,,,9848.0,F2,,,I,,By 401(k),
0001964333-25-000034,2514605,Common Stock,,,,373.0,,,,I,,By Spouse,
0001964333-25-000031,2499446,Common Stock,,,,1317.0,F2,,,I,,By 401(k),
0001964333-25-000029,2303805,Common Stock,,,,16885.0,F2,,,I,,By 401(k),
0001964333-25-000029,2303806,Common Stock,,,,19592.0,,,,I,,By Spouse,
0001964333-25-000027,2810536,Common Stock,,,,1928.0,F2,,,I,,By 401(k),
0000950170-25-009205,2410647,Common Stock,,,,15058.0,F3,,,I,,See footnote,F5
0000950170-25-009197,2759468,Common Stock,,,,724989.0,F3,,,I,,See footnote,F5
0001133416-25-000022,2447075,Common Stock,,,,27710.0,,,,I,,By Ed Uihlein Family Foundation,F2
0000072903-25-000019,2366296,No Securities Beneficially Owned,,,,0.0,,,,D,,,
0001015328-25-000044,2584701,Common Stock,,,,3711.0,F3,,,I,,by 401(k) Plan,
0001664272-25-000035,2595787,Common Stock,,,,798.0,,,,I,,By Spouse,
0001015328-25-000042,2310480,Common Stock,,,,2.0,,,,I,,by ESPP,
0001015328-25-000041,2563077,Common Stock,,,,9156.0,F3,,,I,,By ESPP,
0001015328-25-000040,2438905,Depositary Shares of Series E Preferred Stock,,,,2626.0,,,,I,,,
0001015328-25-000040,2438903,Common Stock,,,,25987.0,,,,I,,by Spouse,
0001015328-25-000040,2438904,Depositary Shares of Series E Preferred Stock,,,,2099.0,,,,D,,by Spouse,
0001015328-25-000040,2438902,Common Stock,,,,8244.0,F2,,,I,,by 401(k) Plan,
0001415889-25-002116,2804279,Class B common stock,,,,476159.0,,,,I,,Trustee for the Randall Whittaker Atkins Revocable Trust U/A DTD,
0001415889-25-002116,2804278,Class A common stock,,,,2178702.0,,,,I,,Trustee for the Randall Whittaker Atkins Revocable Trust U/A DTD,
0001415889-25-002116,2804280,Class A common stock,,,,5000.0,,,,I,,By Daughter,F6
0001415889-25-002116,2804281,Class B common stock,,,,1092.0,,,,I,,By Daughter,F6
0000885550-25-000005,2326913,Common Stock,,,,302.0,,,,I,,By 401(k) Trust,F3
0001683168-25-000548,2365174,Common Stock,,,,1097589.0,,,,I,,See footnotes,"F4, F3"
0000058492-25-000082,2526186,Common Stock,,,,18661.02,,,,I,,By Trent Living Trust,
0000058492-25-000082,2526185,Common Stock,,,,5690.0,,,,I,,Held In Trust Under Issuer's Retirement Plan,
0000058492-25-000080,2494238,Common Stock,,,,24.46,,,,I,,Held in Trust Under Issuer's Retirement Plan,
0000058492-25-000079,2416976,Common Stock,,,,1000.0,,,,I,,By Spouse's IRA,
0000058492-25-000079,2416977,Common Stock,,,,851.99,,,,I,,Held in Trust Under Issuer's Retirement Plan,
0000058492-25-000077,2692743,Common Stock,,,,28165.97,,,,I,,Held In Trust Under Issuer's Retirement Plan,
0001593968-25-000135,2616586,Common Stock,,,,29936.55,F1,,,I,,Edward O. Handy III Living Trust Dated 7/28/2003,
0001593968-25-000135,2616587,Common Stock,,,,1477.39,F1,,,I,,Mary C. Handy Revocable Living Trust,
0000058492-25-000075,2367962,Common Stock,,,,23.92,,,,I,,Held In Trust Under Issuer's Retirement Plan By Spouse,
0000058492-25-000075,2367960,Common Stock,,,,30.73,,,,I,,Held In Trust Under Issuer's Retirement Plan,
0000058492-25-000075,2367961,Common Stock,,,,1272.94,,,,I,,By Spouse,
0001225208-25-000876,2794690,Common Stock,,,,4000.0,,,,I,,,
0001225208-25-000876,2794689,Common Stock,,,,2750.0,,,,D,,By Trust,
0001593968-25-000134,2445710,Common Stock,,,,877.0,,,,I,,William K Wray Sr Revoc Tru 08 U/A 12/15/08,
0001593968-25-000134,2445709,Common Stock,,,,877.0,,,,I,,Nancy H Wray Rev Trust 2008 U/A 12/15/08,
0001593968-25-000133,2581236,Common Stock,,,,4362.0,,,,I,,"Kathleen Ryan, Trustee of The Kathleen Ryan Declaration of Trust dated March 7, 2008, as amended",
0001437749-25-001906,2406104,Common Stock,,,,80000.0,,,,I,,By Spouse,
0001090394-25-000002,2461153,"Common Stock, $.01 par value",,,,3000000.0,,,,I,,By Innovative Global Technologies LLC.,F3
0001090394-25-000002,2461154,"Common Stock, $.01 par value",,,,993549.0,,,,I,,"By SPAR Business Services, Inc.",F4
0001225208-25-000841,2326668,Common Stock,,,,5.0,,,,D,,,
0001010412-25-000001,2304209,Common Stock,,,,100000.0,,,,D,,,
0001127602-25-001999,2489253,Common Stock,,,,107.03,,,,I,,By Daughter ACP,
0001127602-25-001999,2489254,Common Stock,,,,107.03,,,,I,,By Daughter CEP,
0001127602-25-001999,2489257,Common Stock,,,,602.0,,,,I,,By Wife,
0001127602-25-001999,2489256,Common Stock,,,,46260.6,F2,,,I,,By Retirement Plan Trustees,
0001127602-25-001999,2489255,Common Stock,,,,107.03,,,,I,,By Daughter NJP,
0001628280-25-002571,2527130,$5 Par Common Stock,,,,2682.0,,,,I,,401(k) Plan,
0001127602-25-001997,2374522,Common Stock,,,,1694.29,,,,I,,Thrift Plan,F1
0001127602-25-001996,2618228,Common Stock,,,,558.0,,,,I,,By 401k/paesop Trust,
0000950170-25-008971,2629034,Common Stock,,,,1605000.0,F3,,,I,,By spouse,
0000950170-25-008971,2629036,Common Stock,,,,1839063.0,F4,,,I,,As trustee of a trust,
0000950170-25-008971,2629037,Common Stock,,,,408816.0,F4,,,I,,As co-trustee of a trust,
0000950170-25-008971,2629035,Common Stock,,,,1471250.0,F3,,,I,,By spouse as trustee of a trust,
0000950170-25-008968,2327528,Class C Google Stock Units,F3,,,298533.0,,,,D,,,
0000950170-25-008968,2327527,Class A Common Stock,,,,227560.0,,,,D,,,
0001563190-25-000023,2813502,Class A Common Stock,,,,7828116.0,,,,I,,See Footnotes,F4
0000950170-25-008963,2445768,Common Stock,,,,901067.0,,,,I,,James and Pamela Wilson Family Partners,F3
0001104659-25-006071,2359938,Class A Common Stock,,,,172959.0,,,,D,,,
0001127602-25-001984,2673469,Common Stock,,,,255000.0,,,,I,,Indig Dynasty Trust,F2
0001127602-25-001983,2582172,Common Stock,,,,8851.0,,,,I,,By Spouse,
0001463101-25-000007,2637720,Common Stock,,,,1594696.0,,,,I,,By Trust,F2
0001463101-25-000006,2490125,Common Stock,,,,25000.0,,,,I,,By GRAT 1,F2
0001463101-25-000006,2490126,Common Stock,,,,25000.0,,,,I,,By GRAT 2,F3
0001463101-25-000005,2708443,Common Stock,,,,9669.0,,,,I,,By Trust,F2
0001104659-25-006066,2711115,Class A Common Stock,,,,21450.0,F1,,,I,,By Tammy James Revocable Trust-Mark & Tammy James TTEES,
0001104659-25-006066,2711114,Class A Common Stock,,,,21565.0,F1,,,I,,By Mark R James Revocable Trust,
0001474506-25-000016,2364312,Class A Common Stock,,,,437500.0,,,,I,,By spouse,
0001437749-25-001845,2427067,Common Stock,,,,0.0,,,,D,,,
0001415889-25-002078,2557707,Class A Common Stock,,,,332131.0,,,,I,,By Lefkofsky Family Foundation,F17
0001415889-25-002078,2557703,Class A Common Stock,,,,9557283.0,,,,I,,"By Gray Media, LLC",F17
0001415889-25-002078,2557704,Class A Common Stock,,,,26589477.0,,,,I,,"By Blue Media, LLC",F17
0001415889-25-002078,2557705,Class A Common Stock,,,,4952973.0,,,,I,,"By Innovation Group Investors, L.P. - 2011 Series",F17
0001415889-25-002078,2557709,Class A Common Stock,,,,145966.0,,,,I,,"By Innovation Group Investors, L.P. - Series 1B",F17
0001415889-25-002078,2557708,Class A Common Stock,,,,248631.0,,,,I,,"By Lightbank Investments 1B, LLC",F17
0001415889-25-002078,2557710,Class A Common Stock,,,,1397589.0,,,,I,,By Lightbank Global LLC,F17
0001415889-25-002078,2557706,Class A Common Stock,,,,206.0,,,,I,,"By Black Media, LLC",F17
0001415889-25-002076,2770330,Class A Common Stock,,,,1175569.0,F14,,,D,,,
0001415889-25-002076,2770333,Class A Common Stock,,,,648000.0,,,,I,,See footnote,F17
0001415889-25-002076,2770332,Class A Common Stock,,,,144000.0,,,,I,,See footnote,F16
0001415889-25-002076,2770331,Class A Common Stock,,,,1825848.0,,,,I,,See footnote,F15
0001415889-25-002074,2422925,Class A Common Stock,,,,302255.0,F11,,,D,,,
0001415889-25-002074,2422926,Class A Common Stock,,,,1363559.0,,,,I,,See footnote,F12
0001415889-25-002074,2422927,Class A Common Stock,,,,144000.0,,,,I,,See footnote,F13
0001415889-25-002074,2422928,Class A Common Stock,,,,648000.0,,,,I,,See footnote,F14
0001062993-25-001100,2684706,"Common Stock, $0.0001 par value per share",,,,126368.0,,,,I,,See footnotes,"F4, F1"
0001062993-25-001100,2684705,"Common Stock, $0.0001 par value per share",,,,395328.0,,,,I,,See footnotes,"F3, F1"
0001062993-25-001100,2684704,"Common Stock, $0.0001 par value per share",,,,501806.0,,,,I,,See footnotes,"F2, F1"
0001062993-25-001100,2684707,"Common Stock, $0.0001 par value per share",,,,26551.0,,,,I,,See footnotes,"F4, F1"
0001415889-25-002070,2503861,Common Stock,,,,88913.0,,,,D,,,
0001415889-25-002068,2698964,Common Stock,,,,2000.0,,,,I,,Through the Weisner Saeman Family Irrevocable Trust,
0001415889-25-002065,2510139,Class A Common Stock,,,,19052.0,,,,I,,By LLC,F2
0001792910-25-000002,2303711,Common Stock,,,,149.81,F2,,,I,,by ESOP,
0001792910-25-000002,2303712,Common Stock,,,,125.0,F2,,,I,,by ESPP,
0001628280-25-002527,2396472,Class A Common Stock,,,,2697.0,F5,,,D,,,
0000084839-25-000007,2576137,"Common Stock, $1 Par Value",,,,131430.0,,,,D,F3,,
0000084839-25-000007,2576136,"Common Stock, $1 Par Value",,,,21741.0,,,,I,,By: 401(k) Plan,
0000084839-25-000007,2576135,"Rollins, Inc. Common Stock, $1 Par Value",,,,25372.0,,,,I,,By Spouse,
0001728688-25-000033,2676930,"Class B common stock, par value $0.0001 per share",,,,7839.0,,,,I,,,
0001728688-25-000033,2676929,"Class B common stock, par value $0.0001 per share",,,,270636.0,,,,D,,By wife,F2
0000084839-25-000006,2336288,Common Stock,,,,38990.0,,,,D,F3,,
0001315098-25-000011,2628541,Class A Common Stock,,,,18482.0,,,,I,,See Footnote,F10
0001315098-25-000011,2628540,Class A Common Stock,,,,18482.0,,,,I,,See Footnotes,F9
0001315098-25-000011,2628539,Class  A Common Stock,,,,35359.0,F5,,,I,,See footnote,F8
0001315098-25-000011,2628538,Class  A Common Stock,,,,35359.0,F5,,,I,,See footnote,F7
0001315098-25-000011,2628537,Class A Common Stock,,,,115472.0,F5,,,I,,See footnote,F6
0000084839-25-000005,2447924,Common Stock,,,,4774.0,,,,I,,By: 401(k),
0000084839-25-000005,2447925,Common Stock,,,,366.0,,,,D,F3,,
0001127602-25-001980,2651350,Common Stock,,,,337.29,F2,,,I,,401(k) Plan,
0001127602-25-001979,2710261,Common Stock,,,,6966.0,,,,D,,,
0001315098-25-000009,2312860,Class A Common Stock,,,,869250.0,,,,I,,See Footnotes,F4
0001315098-25-000009,2312859,Class A Common Stock,,,,12888.0,,,,D,,See Footnotes,F3
0001315098-25-000009,2312861,Class A Common Stock,,,,869250.0,,,,I,,See Footnotes,F5
0001315098-25-000009,2312862,Class A Common Stock,,,,1319500.0,,,,I,,,
0000084839-25-000003,2639102,Common Stock,,,,1514.0,,,,I,,By: 401(k) Plan,
0001628280-25-002516,2632450,"Common Stock, $0.0001 par value per share",,,,51305.0,,,,I,,By the David Price Trust,
0001773751-25-000025,2442398,Class A Common Stock,,,,534491.0,,,,I,,Held by Trustee of AD 2022 GRAT,
0001773751-25-000025,2442403,Class A Common Stock,,,,1500.0,,,,I,,Held by Trustees of Richard M. Dudum Irrevocable 1 U/A dtd 10/15/1997,
0001773751-25-000025,2442396,Class A Common Stock,,,,1177133.0,,,,I,,"Held by Trustee of Andrew Dudum 2015 Trust Dated July 2, 2015",
0001773751-25-000025,2442400,Class A Common Stock,,,,321657.0,,,,I,,Held by Trustee of AD 2021 GRAT 2 dated 11-1-2021,
0001773751-25-000025,2442397,Class A Common Stock,,,,1286627.0,,,,I,,Held by Trustee of AD 2021 GRAT dated 11-1-2021,
0001773751-25-000025,2442401,Class A Common Stock,,,,1584506.0,,,,I,,Held by Trustee of AD 2023 GRAT dated 9-5-2023,
0001773751-25-000025,2442399,Class A Common Stock,,,,475330.0,,,,I,,Held by Trustee of Dudum Family Community Property Trust,
0001773751-25-000025,2442395,Class A Common Stock,,,,1194545.0,,,,I,,Held by Trustee of AD 2022 GRAT 3 dated 11-28-2022,
0001773751-25-000025,2442402,Class A Common Stock,,,,829185.0,,,,I,,Held by Trustee of AD 2022 GRAT 2 dated 9/7/2022,
0001773751-25-000025,2442404,Class A Common Stock,,,,2874769.0,,,,I,,Held by Trustee of Dudum Family Heritage Trust UAD 8-10-2021,
0000931148-25-000020,2350882,Common Stock,,,,3118.0,,,,D,,,
0001783879-25-000030,2504739,Class A Common Stock,,,,5042.0,,,,D,,,
0001783879-25-000029,2548735,Class A Common Stock,,,,6907.0,,,,I,,By Living Trust,
0000929638-25-000322,2579676,Common Stock,,,,1002207.0,,,,I,,See Footnotes,"F3, F1"
0001562180-25-000508,2634373,Common Stock,,,,38617.0,F1,,,D,,,
0001127602-25-001977,2595418,common  stock,,,,165000.0,,,,I,,Trust for benefit of children,
0001437749-25-001829,2404009,Common Stock,,,,114670.0,,,,I,,Per EN RRSP,
0001437749-25-001829,2404012,Common Stock,,,,2470.0,F4,,,I,,By spouse,
0001437749-25-001829,2404010,Common Stock,,,,1639.0,,,,I,,Per EN TFSA,
0001437749-25-001829,2404011,Common Stock,,,,6000.0,,,,I,,Per EN US Retirement Savings Account,
0001628280-25-002480,2665048,Common Stock,,,,1957.0,F2,,,I,,By 401k Plan,
0000014693-25-000004,2666145,Class  B Common,,,,769.0,,,,D,,,
0001654954-25-000729,2442571,"Common Stock, par value $.01 per share",,,,990.0,,,,I,,By spouse,
0001127602-25-001976,2660103,Common,,,,5584.11,,,,I,,By 401(k) plan,
0001127602-25-001975,2612623,Common,,,,395970.0,,,,I,,By Wife's Trust for Children and Reporting Person,
0001127602-25-001975,2612622,Common,,,,6774.0,,,,I,,By Son,
0001127602-25-001975,2612621,Common,,,,178689.0,,,,I,,By Trust for Wife,
0001127602-25-001975,2612620,Common,,,,57270.0,,,,I,,By Wife's Trust for Children,
0001127602-25-001975,2612619,Common,,,,415203.0,,,,I,,By Trust for Children,
0001127602-25-001975,2612618,Common Stock,,,,5717.21,,,,I,,By 401(k),
0001127602-25-001974,2539572,Class A Common Stock,,,,603497.0,,,,I,,,
0001127602-25-001974,2539570,Class A Common Stock,,,,112036.0,,,,D,,"By Villa Clare, LP",
0001127602-25-001974,2539571,Class A Common Stock,,,,1950.0,,,,I,,,
0001127602-25-001974,2539569,Common Stock,,,,7850.0,,,,I,,By Spouse,
0001127602-25-001974,2539568,Common Stock,,,,29689.0,,,,I,,By Georgia Limited Partnership,
0001127602-25-001974,2539567,Common Stock,,,,68346.0,,,,D,,By Spouse,
0001127602-25-001970,2390198,Common Stock,,,,26882.0,,,,D,,,
0001367859-25-000015,2615619,"Common Stock, par value $0.01 per share",,,,43136.0,,,,I,,By IRA,F3
0001104659-25-006002,2484181,Common Stock,,,,251476.0,F1,,,D,,,
0001367859-25-000014,2531974,"Common Stock, par value $0.01 per share",,,,53423.0,,,,I,,By IRA,F3
0001104659-25-006000,2458907,Class B Common Stock,,,,137512.0,,,,I,,By spouse,
0001104659-25-006000,2458908,Class B Common Stock,,,,92654.0,,,,I,,By 401(K) Plan,
0001104659-25-005998,2383093,Class B Common Stock,,,,269878.0,,,,I,,By Grantor Retained Annuity Trusts,
0001104659-25-005998,2383094,Class B Common Stock,,,,32635.0,,,,I,,By 401(K) Plan,
0001062993-25-001078,2564904,Common Stock,,,,12249.0,,,,I,,By Trust,F4
0001062993-25-001078,2564902,Common Stock,,,,12248.0,,,,I,,By Trust,F2
0001062993-25-001078,2564903,Common Stock,,,,12249.0,,,,I,,By Trust,F3
0001127602-25-001967,2525217,Common Stock,,,,23873.0,,,,D,,,
0001127602-25-001967,2525218,Class A Common Stock,,,,7500.0,,,,D,,,
0001415889-25-002025,2525067,Class A Common Stock,,,,29250.0,F1,,,I,,"By Battery Investment Partners Select Fund I, L.P.",F2
0001415889-25-002025,2525068,Class A Common Stock,,,,1395750.0,F1,,,I,,"By Battery Ventures Select Fund I, L.P.",F3
0001415889-25-002023,2460366,Class A Common Stock,,,,2180664.0,F2,,,I,,"By Battery Ventures Select Fund I, L.P.",F6
0001415889-25-002023,2460364,Class A Common Stock,,,,89652.0,F2,,,I,,"By Battery Investment Partners IX, LLC",F4
0001415889-25-002023,2460365,Class A Common Stock,,,,215670.0,F2,,,I,,"By Battery Investment Partners Select Fund I, L.P.",F5
0001415889-25-002023,2460363,Class A Common Stock,,,,9236367.0,F2,,,I,,"By Battery Ventures IX, L.P.",F3
0001127602-25-001966,2443441,Common Stock,,,,3744.7,F2,,,I,,401k,
0001127602-25-001964,2406366,Common Stock,,,,19622.0,,,,D,,,
0001127602-25-001964,2406367,Class A Common Stock,,,,28530.0,,,,D,,,
0001127602-25-001962,2746976,Common Stock,,,,785.98,F3,,,I,,401(k),
0001735276-25-000002,2736480,Common Stock,,,,266899.0,,,,I,,by Trust,F2
0001062993-25-001071,2704396,Common Stock,,,,2000.0,,,,I,,IRA,
0001062993-25-001070,2582665,Common Stock,,,,517920.0,,,,I,,,
0001062993-25-001070,2582664,Series D Preferred Stock,,,,10900.0,,,,D,,By family trust,
0001062993-25-001069,2636072,Common Stock,,,,1900.0,,,,I,,IRA,
0001104659-25-005984,2449007,"Common Stock, $0.001 par value",,,,1191307.0,,,,I,,See footnotes,"F3, F2, F1"
0001104659-25-005984,2449006,8.625% Series C Preferred Stock,,,,424364.0,,,,I,,See footnotes,"F3, F2, F1"
0001606909-25-000047,2637722,Common Share $0.0001 Par Value,,,,0.0,F1,,,D,,,
0001062993-25-001067,2573521,Common Stock,,,,11000.0,,,,I,,IRA,
0001628280-25-002470,2438463,Common Stock,,,,24769.0,,,,I,,By 401(k),F4
0001628280-25-002470,2438462,Common Stock,,,,100000.0,,,,I,,By trust,F3
0001127602-25-001961,2688763,Common Stock,,,,6099.0,F1,,,D,,,
0001606909-25-000045,2302734,Common Share $0.0001 Par Value,,,,18359342.0,,,,I,,,
0001606909-25-000045,2302733,Common Share $0.0001 Par Value,,,,0.0,,,,D,F1,By Company,F2
0000950170-25-008776,2733042,Common Stock,,,,7039.0,,,,I,,By John R. Ranelli Trust,F2
0001127602-25-001959,2326195,Class A Common Stock,,,,6677.0,,,,I,,By Spouse,
0001127602-25-001959,2326196,Class A Common Stock,,,,829793.0,F4,,,D,,By Spouse,
0001127602-25-001959,2326206,Class A Common Stock,,,,70838.0,F14,,,I,,,
0001127602-25-001959,2326205,Class A Common Stock,,,,3180.0,F13,,,I,,,
0001127602-25-001959,2326204,Class A Common Stock,,,,520.0,F12,,,I,,,
0001127602-25-001959,2326203,Class A Common Stock,,,,2121.0,F11,,,I,,,
0001127602-25-001959,2326202,Class A Common Stock,,,,46497.0,F10,,,I,,By Spouse,
0001127602-25-001959,2326201,Class A Common Stock,,,,22121.0,F9,,,I,,By Spouse,
0001127602-25-001959,2326197,Class A Common Stock,,,,321694.0,F5,,,D,,By Spouse,
0001127602-25-001959,2326199,Class A Common Stock,,,,397469.0,F7,,,D,,By Spouse,
0001127602-25-001959,2326200,Class A Common Stock,,,,76685.0,F8,,,I,,By Spouse,
0001127602-25-001959,2326198,Class A Common Stock,,,,167550.0,F6,,,D,,By Spouse,
0001561550-25-000010,2314213,Class A Common Stock,,,,1640.0,,,,I,,By Trust,F5
0001561550-25-000010,2314214,Class A Common Stock,,,,6541.0,,,,I,,By Trust,F6
0000950170-25-008752,2637779,Common Stock,,,,80.0,,,,D,,As co-manager of The Price Group LLC,F3
0000950170-25-008752,2637780,Common Stock,,,,150511.0,,,,I,,Family Trusts,
0000950170-25-008752,2637781,Common Stock,,,,45000.0,,,,I,,As managing member of RARSD LLC,F3
0000950170-25-008752,2637782,Common Stock,,,,8314.0,,,,I,,,
0000950170-25-008752,2637778,Common Stock,,,,382975.0,,,,I,,As co-trustee of the Robert and Allison Price Charitable Trust,F2
0001437749-25-001786,2637810,Common Stock,,,,0.0,,,,D,,,
0001271163-25-000006,2333473,"Common Shares, Par Value $0.001",,,,8000.0,,,,I,,GPJ Retirement Partners,F4
